,angle,trueIntercept,trueSlope
0,0.0,1.0640058032377568,1.5268177835766383
1,10.0,1.204987916373931,1.0927111980863564
2,20.0,1.0764227494202634,1.1298817699123436
3,30.0,1.1007633157966854,1.2623767038137237
4,40.0,0.9970123323178891,1.5251737904895237
5,50.0,0.9944450521928733,1.8438312188701358
6,60.0,0.9473438186859723,1.4737716038898523
7,80.0,0.8803605314645946,1.1640170015247575
