,angle,trueIntercept,trueSlope
0,0.0,1.0557882279366546,2.919029626447278
1,10.0,1.0788095480993873,2.3655080172740495
2,20.0,1.0162169908580212,2.347262541132071
3,30.0,1.0529127118549708,2.0480245523372305
4,40.0,0.9689145413777097,2.1625151027394454
5,50.0,0.9752272858772495,1.4714743383416817
6,60.0,0.9363720754838862,2.6615621445804
7,80.0,0.9785022326857851,2.1682292761059845
