,angle,trueIntercept,trueSlope
0,0.0,1.0360990186953962,2.1134574016452445
1,10.0,1.0555075678927468,2.10920325057621
2,20.0,1.0105539645705102,1.5818542861313072
3,30.0,1.0094374971771995,2.035376661689879
4,40.0,0.9192537534055386,1.9785645067658175
5,50.0,0.9750893740372003,1.6543965524206923
6,60.0,0.903910210087966,2.1653898324131022
7,80.0,0.9860234800723927,1.7901653434026574
