,angle,trueIntercept,trueSlope
0,0.0,1.0165722363776306,2.27152712947878
1,10.0,1.1121098313285602,2.486839604488242
2,20.0,1.0047531292375143,1.3733286106802403
3,30.0,1.04470423541999,2.3688351792081153
4,40.0,0.9160284708116972,2.183058312811595
5,50.0,0.9941325283475702,1.8973766157748013
6,60.0,0.9263596188995976,2.359440780426765
7,80.0,0.9955186945926162,1.6987325519294474
