,angle,trueIntercept,trueSlope
0,10.0,0.9902538653316688,2.001792611629933
1,20.0,0.9885723169675794,1.419224481319504
2,40.0,0.8820859726897939,1.767392218375429
3,80.0,0.9740505374014923,2.2313337076983264
