,angle,trueIntercept,trueSlope
0,0.0,0.5536434854243709,2.699244575258207
1,10.0,0.5134304752889809,2.7471718935205565
2,30.0,0.5652310067194842,3.6553611520330263
3,60.0,0.49470751785562467,3.7749572278194967
