,angle,trueIntercept,trueSlope
0,0.0,0.9149929458062942,2.4916425175525663
1,10.0,0.971644009388069,1.8488795059420997
2,20.0,0.9865865488741401,1.4557959038891168
3,30.0,1.0025335189702416,2.183708401617844
4,40.0,1.007390253271335,2.1666053063108768
5,50.0,1.0062687733721476,1.6672605278229389
6,60.0,0.9453878076515737,2.503201887782257
7,70.0,1.0227731684892565,1.4744637585609364
8,80.0,0.934702510528169,2.036712191997389
