,sizeSeq1,repNo,angleSeq,mod,trialID,FrameStim,stimLength,n,ExpectedcorrectAnswer_mean,ExpectedcorrectAnswer_raw,ExpectedcorrectAnswer_std,FrameStim_mean,FrameStim_raw,Resp_mean,Resp_raw,Resp_std,absMod_mean,absMod_raw,acc_mean,acc_raw,acc_std,actualcorrectAnswer_mean,actualcorrectAnswer_raw,actualcorrectAnswer_std,angleS_mean,angleS_raw,repNo_mean,repNo_raw,sizeSeq`_mean,sizeSeq`_raw,soundTLoc_mean,soundTLoc_raw,soundTLoc_std,stGap_mean,stGap_raw,stGap_std,stimLength_mean,stimLength_raw,timeafter_mean,timeafter_raw,timeafter_std,timebefore_mean,timebefore_raw,timebefore_std,totalGapTime_mean,totalGapTime_raw,totalGapTime_std,trialDropID_mean,trialDropID_raw,trialDropID_std,trialID_mean,trialID_raw,order
22,1,4,0.0,-1.0,23.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850739300251,0.8507393002510071,0.0,1.09756660461,1.097566604614258,0.0,1.94830596447,1.94830596446991,0.0,,,,23.0,23.0,22.0
23,1,25,0.0,1.0,24.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717249512672,0.7172495126724243,0.0,1.23032212257,1.230322122573853,0.0,1.94757163525,1.947571635246277,0.0,,,,24.0,24.0,23.0
24,1,2,0.0,1.0,25.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717270731926,0.7172707319259644,0.0,1.23108792305,1.231087923049927,0.0,1.94835865498,1.948358654975891,0.0,,,,25.0,25.0,24.0
25,1,20,0.0,1.0,26.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984053909779,0.984053909778595,0.0,0.96433866024,0.9643386602401733,0.0,1.94839262962,1.948392629623413,0.0,,,,26.0,26.0,25.0
26,1,4,0.0,1.0,27.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717280566692,0.7172805666923523,0.0,1.23113250732,1.231132507324219,0.0,1.94841313362,1.948413133621216,0.0,,,,27.0,27.0,26.0
27,1,2,0.0,-1.0,28.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11753749847,1.117537498474121,0.0,0.83076184988,0.8307618498802185,0.0,1.94829940796,1.948299407958984,0.0,2.0,2.0,0.0,28.0,28.0,27.0
28,1,4,0.0,-1.0,29.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11753022671,1.117530226707458,0.0,0.830621063709,0.830621063709259,0.0,1.94815123081,1.948151230812073,0.0,,,,29.0,29.0,28.0
29,1,1,0.0,1.0,30.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.85070091486,0.8507009148597717,0.0,1.09725248814,1.097252488136292,0.0,1.9479534626,1.947953462600708,0.0,,,,30.0,30.0,29.0
30,1,4,0.0,-1.0,31.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25087487698,1.250874876976013,0.0,0.697325050831,0.6973250508308411,0.0,1.9481998682,1.948199868202209,0.0,,,,31.0,31.0,30.0
31,1,20,0.0,1.0,32.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11733388901,1.117333889007568,0.0,0.830649912357,0.8306499123573303,0.0,1.94798374176,1.947983741760254,0.0,,,,32.0,32.0,31.0
