,angle,trueIntercept,trueSlope
0,0.0,0.9841206247754072,3.8052441267070165
1,10.0,1.0052744358779806,2.8286906609359304
2,20.0,0.9945811760663118,3.2244935308856704
3,30.0,1.0012112021085615,3.3885555841591812
4,40.0,1.001410966620306,3.1712945975795015
5,50.0,1.0046955254419632,3.3019071372586044
6,60.0,0.9945789088531424,3.121915489449685
7,70.0,1.0253687282707327,3.1014150362594455
8,80.0,1.0600603234385277,3.029535340230155
