,sizeSeq1,repNo,angleSeq,mod,trialID,FrameStim,stimLength,n,ExpectedcorrectAnswer_mean,ExpectedcorrectAnswer_raw,ExpectedcorrectAnswer_std,FrameStim_mean,FrameStim_raw,Resp_mean,Resp_raw,Resp_std,absMod_mean,absMod_raw,acc_mean,acc_raw,acc_std,actualcorrectAnswer_mean,actualcorrectAnswer_raw,actualcorrectAnswer_std,angleS_mean,angleS_raw,repNo_mean,repNo_raw,sizeSeq`_mean,sizeSeq`_raw,soundTLoc_mean,soundTLoc_raw,soundTLoc_std,stGap_mean,stGap_raw,stGap_std,stimLength_mean,stimLength_raw,timeafter_mean,timeafter_raw,timeafter_std,timebefore_mean,timebefore_raw,timebefore_std,totalGapTime_mean,totalGapTime_raw,totalGapTime_std,trialDropID_mean,trialDropID_raw,trialDropID_std,trialID_mean,trialID_raw,order
134,1,1,20.0,-1.0,135.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25103211403,1.251032114028931,0.0,0.697404444218,0.6974044442176819,0.0,1.94843649864,1.948436498641968,0.0,,,,135.0,135.0,134.0
135,1,2,60.0,1.0,136.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,60.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25102984905,1.251029849052429,0.0,0.697057723999,0.6970577239990234,0.0,1.94808757305,1.948087573051453,0.0,,,,136.0,136.0,135.0
136,1,2,80.0,-1.0,137.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,80.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.71719866991,0.7171986699104309,0.0,1.23037290573,1.230372905731201,0.0,1.94757163525,1.947571635246277,0.0,,,,137.0,137.0,136.0
137,1,2,0.0,-1.0,138.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850672006607,0.8506720066070557,0.0,1.09741675854,1.097416758537292,0.0,1.94808876514,1.948088765144348,0.0,,,,138.0,138.0,137.0
138,1,2,40.0,-1.0,139.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,40.0,40.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25092160702,1.250921607017517,0.0,0.696871221066,0.6968712210655212,0.0,1.94779288769,1.947792887687683,0.0,,,,139.0,139.0,138.0
139,1,2,60.0,1.0,140.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,60.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850630700588,0.8506307005882263,0.0,1.09742951393,1.097429513931274,0.0,1.94806015491,1.948060154914856,0.0,,,,140.0,140.0,139.0
140,1,1,50.0,-1.0,141.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,50.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984172403812,0.9841724038124084,0.0,0.964259684086,0.964259684085846,0.0,1.9484320879,1.948432087898254,0.0,,,,141.0,141.0,140.0
141,1,1,0.0,1.0,142.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850551366806,0.8505513668060303,0.0,1.09633100033,1.096331000328064,0.0,1.94688224792,1.946882247924805,0.0,,,,142.0,142.0,141.0
142,1,1,30.0,-1.0,143.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717291176319,0.7172911763191223,0.0,1.23085129261,1.230851292610168,0.0,1.94814252853,1.948142528533936,0.0,,,,143.0,143.0,142.0
143,1,1,80.0,1.0,144.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,80.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.98409563303,0.9840956330299377,0.0,0.964347064495,0.9643470644950867,0.0,1.94844269753,1.948442697525024,0.0,,,,144.0,144.0,143.0
144,1,1,60.0,1.0,145.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,60.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25099515915,1.25099515914917,0.0,0.697329103947,0.6973291039466858,0.0,1.94832420349,1.948324203491211,0.0,,,,145.0,145.0,144.0
145,1,2,20.0,1.0,146.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717250943184,0.7172509431838989,0.0,1.23076200485,1.230762004852295,0.0,1.94801306725,1.948013067245483,0.0,,,,146.0,146.0,145.0
146,1,2,40.0,1.0,147.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,40.0,40.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25096702576,1.250967025756836,0.0,0.697495102882,0.6974951028823853,0.0,1.94846212864,1.948462128639221,0.0,,,,147.0,147.0,146.0
147,1,2,30.0,-1.0,148.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850670933723,0.8506709337234497,0.0,1.09762847424,1.097628474235535,0.0,1.94829940796,1.948299407958984,0.0,,,,148.0,148.0,147.0
148,1,2,30.0,1.0,149.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984101116657,0.9841011166572571,0.0,0.964087069035,0.9640870690345764,0.0,1.94818818569,1.948188185691833,0.0,,,,149.0,149.0,148.0
149,1,1,50.0,1.0,150.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,50.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25102543831,1.251025438308716,0.0,0.697223782539,0.6972237825393677,0.0,1.94824922085,1.948249220848083,0.0,,,,150.0,150.0,149.0
150,1,2,20.0,-1.0,151.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25099217892,1.250992178916931,0.0,0.69726729393,0.6972672939300537,0.0,1.94825947285,1.948259472846985,0.0,,,,151.0,151.0,150.0
151,1,2,0.0,1.0,152.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984074056149,0.984074056148529,0.0,0.964351475239,0.9643514752388,0.0,1.94842553139,1.948425531387329,0.0,,,,152.0,152.0,151.0
152,1,2,30.0,1.0,153.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850729048252,0.8507290482521057,0.0,1.09774947166,1.097749471664429,0.0,1.94847857952,1.948478579521179,0.0,,,,153.0,153.0,152.0
153,1,2,50.0,1.0,154.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850735664368,0.8507356643676758,0.0,1.09766209126,1.097662091255188,0.0,1.94839775562,1.948397755622864,0.0,,,,154.0,154.0,153.0
154,1,1,40.0,1.0,155.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25095200539,1.250952005386353,0.0,0.697292149067,0.697292149066925,0.0,1.94824409485,1.948244094848633,0.0,,,,155.0,155.0,154.0
155,1,2,70.0,-1.0,156.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,70.0,70.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984100759029,0.9841007590293884,0.0,0.964162051678,0.9641620516777039,0.0,1.94826281071,1.948262810707092,0.0,,,,156.0,156.0,155.0
156,1,2,60.0,-1.0,157.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,60.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984155237675,0.9841552376747131,0.0,0.964092552662,0.9640925526618958,0.0,1.94824779034,1.948247790336609,0.0,,,,157.0,157.0,156.0
157,1,2,10.0,1.0,158.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,10.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.71722060442,0.7172206044197083,0.0,1.2310256958,1.231025695800781,0.0,1.94824635983,1.948246359825134,0.0,,,,158.0,158.0,157.0
158,1,1,40.0,-1.0,159.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984115719795,0.984115719795227,0.0,0.96419352293,0.9641935229301453,0.0,1.94830918312,1.948309183120728,0.0,,,,159.0,159.0,158.0
159,1,2,60.0,-1.0,160.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,60.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717207074165,0.7172070741653442,0.0,1.23040151596,1.230401515960693,0.0,1.94760859013,1.947608590126038,0.0,,,,160.0,160.0,159.0
160,1,2,50.0,-1.0,161.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.98409050703,0.9840905070304871,0.0,0.964396059513,0.964396059513092,0.0,1.94848656654,1.948486566543579,0.0,,,,161.0,161.0,160.0
161,1,1,70.0,-1.0,162.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,70.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984119057655,0.9841190576553345,0.0,0.964173734188,0.9641737341880798,0.0,1.94829273224,1.94829273223877,0.0,,,,162.0,162.0,161.0
162,1,1,0.0,1.0,163.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717219173908,0.7172191739082336,0.0,1.23099064827,1.230990648269653,0.0,1.94820976257,1.948209762573242,0.0,,,,163.0,163.0,162.0
163,1,1,40.0,-1.0,164.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850789010525,0.8507890105247498,0.0,1.09747409821,1.097474098205566,0.0,1.94826316833,1.948263168334961,0.0,,,,164.0,164.0,163.0
164,1,1,80.0,-1.0,165.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,80.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717161715031,0.7171617150306702,0.0,1.23131644726,1.231316447257996,0.0,1.94847822189,1.948478221893311,0.0,2.0,2.0,0.0,165.0,165.0,164.0
165,1,1,20.0,1.0,166.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717312395573,0.7173123955726624,0.0,1.23099935055,1.230999350547791,0.0,1.94831180573,1.948311805725098,0.0,,,,166.0,166.0,165.0
166,1,1,0.0,1.0,167.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984073698521,0.9840736985206604,0.0,0.964187979698,0.9641879796981812,0.0,1.94826173782,1.948261737823486,0.0,,,,167.0,167.0,166.0
167,1,1,50.0,-1.0,168.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,50.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717157006264,0.7171570062637329,0.0,1.23121440411,1.23121440410614,0.0,1.94837141037,1.948371410369873,0.0,,,,168.0,168.0,167.0
168,1,1,30.0,1.0,169.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850704193115,0.8507041931152344,0.0,1.09766757488,1.097667574882507,0.0,1.948371768,1.948371767997742,0.0,,,,169.0,169.0,168.0
169,1,2,50.0,-1.0,170.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11746954918,1.117469549179077,0.0,0.830569863319,0.830569863319397,0.0,1.9480394125,1.948039412498474,0.0,,,,170.0,170.0,169.0
170,1,2,80.0,1.0,171.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,80.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850723922253,0.850723922252655,0.0,1.09743976593,1.097439765930176,0.0,1.94816374779,1.948163747787476,0.0,,,,171.0,171.0,170.0
171,1,2,20.0,-1.0,172.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717214047909,0.717214047908783,0.0,1.23080706596,1.230807065963745,0.0,1.94802105427,1.948021054267883,0.0,,,,172.0,172.0,171.0
172,1,1,30.0,-1.0,173.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25104928017,1.251049280166626,0.0,0.696888029575,0.6968880295753479,0.0,1.94793736935,1.947937369346619,0.0,,,,173.0,173.0,172.0
173,1,1,70.0,1.0,174.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,70.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11742889881,1.11742889881134,0.0,0.830583035946,0.8305830359458923,0.0,1.94801187515,1.948011875152588,0.0,,,,174.0,174.0,173.0
174,1,2,80.0,-1.0,175.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,80.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850699067116,0.8506990671157837,0.0,1.09781420231,1.097814202308655,0.0,1.94851326942,1.948513269424438,0.0,,,,175.0,175.0,174.0
175,1,2,30.0,1.0,176.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25089895725,1.250898957252502,0.0,0.696845293045,0.696845293045044,0.0,1.9477442503,1.947744250297546,0.0,,,,176.0,176.0,175.0
176,1,2,30.0,-1.0,177.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717185854912,0.7171858549118042,0.0,1.23110330105,1.231103301048279,0.0,1.94828915596,1.948289155960083,0.0,,,,177.0,177.0,176.0
177,1,2,80.0,1.0,178.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,80.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11750686169,1.117506861686707,0.0,0.830765485764,0.8307654857635498,0.0,1.94827234745,1.948272347450256,0.0,,,,178.0,178.0,177.0
178,1,2,70.0,1.0,179.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,70.0,70.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850541472435,0.8505414724349976,0.0,1.09746825695,1.097468256950378,0.0,1.94800972939,1.948009729385376,0.0,,,,179.0,179.0,178.0
179,1,1,70.0,1.0,180.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,70.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25141501427,1.251415014266968,0.0,0.697323977947,0.6973239779472351,0.0,1.94873893261,1.948738932609558,0.0,2.0,2.0,0.0,180.0,180.0,179.0
0,1,1,20.0,-1.0,1.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25098979473,1.25098979473114,0.0,0.697497963905,0.6974979639053345,0.0,1.94848763943,1.948487639427185,0.0,2.0,2.0,0.0,1.0,1.0,0.0
1,1,2,60.0,-1.0,2.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,60.0,60.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850689172745,0.850689172744751,0.0,1.0978051424,1.097805142402649,0.0,1.94849431515,1.9484943151474,0.0,,,,2.0,2.0,1.0
2,1,1,60.0,1.0,3.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,60.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850592970848,0.8505929708480835,0.0,1.09715497494,1.097154974937439,0.0,1.94774794579,1.947747945785522,0.0,,,,3.0,3.0,2.0
3,1,1,40.0,-1.0,4.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984199941158,0.9841999411582947,0.0,0.964177668095,0.964177668094635,0.0,1.94837760925,1.94837760925293,0.0,,,,4.0,4.0,3.0
4,1,2,50.0,-1.0,5.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984064996243,0.9840649962425232,0.0,0.964356124401,0.9643561244010925,0.0,1.94842112064,1.948421120643616,0.0,,,,5.0,5.0,4.0
5,1,1,80.0,-1.0,6.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,80.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11738967896,1.117389678955078,0.0,0.830802857876,0.830802857875824,0.0,1.94819259644,1.948192596435547,0.0,,,,6.0,6.0,5.0
6,1,1,10.0,1.0,7.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717173576355,0.7171735763549805,0.0,1.23122739792,1.231227397918701,0.0,1.94840097427,1.948400974273682,0.0,,,,7.0,7.0,6.0
7,1,1,30.0,1.0,8.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11755168438,1.117551684379578,0.0,0.830218493938,0.830218493938446,0.0,1.94777023792,1.947770237922668,0.0,,,,8.0,8.0,7.0
8,1,2,80.0,-1.0,9.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,80.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11753344536,1.117533445358276,0.0,0.830034911633,0.8300349116325378,0.0,1.94756829739,1.947568297386169,0.0,,,,9.0,9.0,8.0
9,1,1,10.0,1.0,10.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11755204201,1.117552042007446,0.0,0.830915510654,0.8309155106544495,0.0,1.94846761227,1.948467612266541,0.0,,,,10.0,10.0,9.0
10,1,1,20.0,1.0,11.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850566625595,0.8505666255950928,0.0,1.09693145752,1.096931457519531,0.0,1.94749808311,1.947498083114624,0.0,,,,11.0,11.0,10.0
11,1,1,20.0,-1.0,12.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984074532986,0.9840745329856873,0.0,0.964359760284,0.9643597602844238,0.0,1.94843435287,1.948434352874756,0.0,,,,12.0,12.0,11.0
12,1,1,80.0,1.0,13.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,80.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984143257141,0.9841432571411133,0.0,0.963633477688,0.9636334776878357,0.0,1.94777679443,1.947776794433594,0.0,,,,13.0,13.0,12.0
13,1,2,30.0,1.0,14.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,30.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984104514122,0.9841045141220093,0.0,0.964273810387,0.9642738103866577,0.0,1.94837832451,1.948378324508667,0.0,,,,14.0,14.0,13.0
14,1,2,20.0,1.0,15.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984133422375,0.9841334223747253,0.0,0.964355349541,0.9643553495407104,0.0,1.94848883152,1.948488831520081,0.0,,,,15.0,15.0,14.0
15,1,2,20.0,1.0,16.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,20.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11754214764,1.117542147636414,0.0,0.830207169056,0.8302071690559387,0.0,1.9477493763,1.947749376296997,0.0,,,,16.0,16.0,15.0
