,angle,trueIntercept,trueSlope
0,0.0,1.083548221807028,1.2411705290450046
1,10.0,1.1769652449186943,2.1882465428721805
2,20.0,1.116653881756131,2.087414162714281
3,30.0,1.107553436825286,2.6625826821510556
4,40.0,0.995840990174694,1.4741071188691215
5,50.0,1.069236960103346,2.4569549970824256
6,60.0,1.0009906873538874,1.1409182337328252
7,80.0,0.8378089150958226,2.047691767186341
