,Observer,angleSeq,fstFrameN,percentS
0,pvm_30_2s.xlsx,30,43,0.05
1,pvm_30_2s.xlsx,30,51,0.15
2,pvm_30_2s.xlsx,30,59,0.45
3,pvm_30_2s.xlsx,30,67,0.666666666667
4,pvm_30_2s.xlsx,30,75,0.916666666667
