,Observer,angleSeq,fstFrameN,percentS
0,pvm_70_2s.xlsx,70,43,0.05
1,pvm_70_2s.xlsx,70,51,0.283333333333
2,pvm_70_2s.xlsx,70,59,0.416666666667
3,pvm_70_2s.xlsx,70,67,0.65
4,pvm_70_2s.xlsx,70,75,0.75
