,Observer,angleSeq,fstFrameN,percentS
0,dm10s2.xlsx,10,43,0.466666666667
1,dm10s2.xlsx,10,51,0.8
2,dm10s2.xlsx,10,59,0.633333333333
3,dm10s2.xlsx,10,67,0.733333333333
4,dm10s2.xlsx,10,75,0.733333333333
