,Observer,angleSeq,fstFrameN,percentS
0,pvm_50b.xlsx,50,17,0.0
1,pvm_50b.xlsx,50,23,0.0166666666667
2,pvm_50b.xlsx,50,29,0.0833333333333
3,pvm_50b.xlsx,50,35,0.266666666667
4,pvm_50b.xlsx,50,41,0.583333333333
5,pvm_50b.xlsx,50,43,0.1
6,pvm_50b.xlsx,50,51,0.35
7,pvm_50b.xlsx,50,59,0.616666666667
8,pvm_50b.xlsx,50,67,0.85
9,pvm_50b.xlsx,50,75,0.883333333333
